NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-09-22;Home;Entre 65 i 74;No;41;672;8;4;110;29;0
CATALUNYA;CATALUNYA;2020-09-22;Home;Entre 65 i 74;Si;1;36;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-22;Home;Majors de 74;No;23;746;10;5;126;11;0
CATALUNYA;CATALUNYA;2020-09-22;Home;Majors de 74;Si;1;141;2;1;8;0;0
CATALUNYA;CATALUNYA;2020-09-22;Home;Menors de 15;No;109;3929;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-22;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-21;Altres;N/A;--;25;252;3;0;46;10;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Entre 15 i 64;No;533;6723;14;2;112;13;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Entre 15 i 64;Si;1;39;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Entre 65 i 74;No;44;641;2;0;46;9;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Entre 65 i 74;Si;2;33;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Majors de 74;No;60;804;9;0;115;10;4
CATALUNYA;CATALUNYA;2020-09-21;Dona;Majors de 74;Si;14;351;1;0;24;1;2
CATALUNYA;CATALUNYA;2020-09-21;Dona;Menors de 15;No;127;2312;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-21;Dona;Menors de 15;Si;1;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Entre 15 i 64;No;487;4747;19;2;229;59;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Entre 15 i 64;Si;5;75;1;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Entre 65 i 74;No;33;632;5;1;109;26;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Entre 65 i 74;Si;1;26;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Majors de 74;No;30;636;12;1;115;8;5
CATALUNYA;CATALUNYA;2020-09-21;Home;Majors de 74;Si;8;133;0;0;9;0;3
CATALUNYA;CATALUNYA;2020-09-21;Home;Menors de 15;No;136;2698;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-21;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-20;Altres;N/A;--;0;33;5;2;45;9;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Entre 15 i 64;No;175;1786;11;2;107;11;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Entre 15 i 64;Si;0;14;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Entre 65 i 74;No;14;194;3;1;46;9;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Entre 65 i 74;Si;0;3;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Majors de 74;No;17;327;8;0;110;10;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Majors de 74;Si;4;44;4;0;21;1;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Menors de 15;No;26;933;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-20;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-20;Home;Entre 15 i 64;No;193;1472;20;4;230;57;1
CATALUNYA;CATALUNYA;2020-09-20;Home;Entre 15 i 64;Si;2;28;1;0;6;0;1
CATALUNYA;CATALUNYA;2020-09-20;Home;Entre 65 i 74;No;14;239;6;3;107;26;1
CATALUNYA;CATALUNYA;2020-09-20;Home;Entre 65 i 74;Si;0;6;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-20;Home;Majors de 74;No;12;284;6;2;110;11;4
CATALUNYA;CATALUNYA;2020-09-20;Home;Majors de 74;Si;2;26;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-09-20;Home;Menors de 15;No;29;1034;2;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-20;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-19;Altres;N/A;--;6;86;5;0;41;8;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Entre 15 i 64;No;177;3063;15;1;101;9;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Entre 15 i 64;Si;1;8;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Entre 65 i 74;No;21;376;0;0;43;7;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Entre 65 i 74;Si;0;11;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Majors de 74;No;21;471;5;1;108;10;1
CATALUNYA;CATALUNYA;2020-09-19;Dona;Majors de 74;Si;10;212;2;0;19;1;4
CATALUNYA;CATALUNYA;2020-09-19;Dona;Menors de 15;No;28;1098;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-19;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-19;Home;Entre 15 i 64;No;193;2326;16;1;221;56;1
CATALUNYA;CATALUNYA;2020-09-19;Home;Entre 15 i 64;Si;3;22;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-19;Home;Entre 65 i 74;No;23;366;7;3;103;24;2
CATALUNYA;CATALUNYA;2020-09-19;Home;Entre 65 i 74;Si;2;9;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-19;Home;Majors de 74;No;14;376;12;1;104;9;3
CATALUNYA;CATALUNYA;2020-09-19;Home;Majors de 74;Si;2;73;1;0;9;0;1
CATALUNYA;CATALUNYA;2020-09-19;Home;Menors de 15;No;32;1276;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-19;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-18;Altres;N/A;--;24;190;6;0;40;9;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Entre 15 i 64;No;456;7594;24;0;94;8;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Entre 15 i 64;Si;0;37;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Entre 65 i 74;No;32;743;1;0;43;8;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Entre 65 i 74;Si;1;44;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Majors de 74;No;35;914;14;0;105;11;1
CATALUNYA;CATALUNYA;2020-09-18;Dona;Majors de 74;Si;22;400;2;0;19;1;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Menors de 15;No;111;2486;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-18;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-18;Home;Entre 15 i 64;No;447;5231;28;6;215;60;1
CATALUNYA;CATALUNYA;2020-09-18;Home;Entre 15 i 64;Si;3;84;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-18;Home;Entre 65 i 74;No;37;732;14;4;102;21;1
CATALUNYA;CATALUNYA;2020-09-18;Home;Entre 65 i 74;Si;2;38;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-18;Home;Majors de 74;No;36;845;14;0;101;8;4
CATALUNYA;CATALUNYA;2020-09-18;Home;Majors de 74;Si;9;138;0;0;9;0;1
CATALUNYA;CATALUNYA;2020-09-18;Home;Menors de 15;No;131;2791;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-18;Home;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-17;Altres;N/A;--;20;163;5;1;43;9;0
CATALUNYA;CATALUNYA;2020-09-17;Dona;Entre 15 i 64;No;483;7193;17;1;96;10;1
CATALUNYA;CATALUNYA;2020-09-17;Dona;Entre 15 i 64;Si;0;24;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-17;Dona;Entre 65 i 74;No;38;651;2;0;49;8;1
CATALUNYA;CATALUNYA;2020-09-17;Dona;Entre 65 i 74;Si;2;30;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-17;Dona;Majors de 74;No;41;864;7;1;106;12;1
CATALUNYA;CATALUNYA;2020-09-17;Dona;Majors de 74;Si;9;314;0;0;19;1;0
CATALUNYA;CATALUNYA;2020-09-17;Dona;Menors de 15;No;101;1549;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-17;Dona;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Entre 15 i 64;No;440;4856;18;3;226;64;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Entre 15 i 64;Si;2;45;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Entre 65 i 74;No;43;651;12;3;99;19;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Entre 65 i 74;Si;0;39;2;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Majors de 74;No;32;708;15;1;115;12;8
CATALUNYA;CATALUNYA;2020-09-17;Home;Majors de 74;Si;3;93;2;0;13;0;1
CATALUNYA;CATALUNYA;2020-09-17;Home;Menors de 15;No;95;1878;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-17;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-16;Altres;N/A;--;23;122;6;0;36;9;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Entre 15 i 64;No;486;6805;18;1;91;10;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Entre 15 i 64;Si;8;31;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Entre 65 i 74;No;32;651;7;0;50;8;2
CATALUNYA;CATALUNYA;2020-09-16;Dona;Entre 65 i 74;Si;3;26;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Majors de 74;No;39;840;11;1;114;11;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Majors de 74;Si;13;290;2;1;18;0;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Menors de 15;No;91;1255;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-16;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-16;Home;Entre 15 i 64;No;453;4663;24;3;226;64;1
CATALUNYA;CATALUNYA;2020-09-16;Home;Entre 15 i 64;Si;23;69;2;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-16;Home;Entre 65 i 74;No;33;670;6;2;97;20;2
CATALUNYA;CATALUNYA;2020-09-16;Home;Entre 65 i 74;Si;7;37;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-09-16;Home;Majors de 74;No;40;681;6;1;119;15;8
CATALUNYA;CATALUNYA;2020-09-16;Home;Majors de 74;Si;4;125;2;0;14;0;1
CATALUNYA;CATALUNYA;2020-09-16;Home;Menors de 15;No;106;1415;1;1;1;0;0
CATALUNYA;CATALUNYA;2020-09-16;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-15;Altres;N/A;--;18;173;2;1;38;8;0
CATALUNYA;CATALUNYA;2020-09-15;Dona;Entre 15 i 64;No;517;7762;18;2;98;9;1
CATALUNYA;CATALUNYA;2020-09-15;Dona;Entre 15 i 64;Si;0;17;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-15;Dona;Entre 65 i 74;No;53;824;5;0;45;8;0
CATALUNYA;CATALUNYA;2020-09-15;Dona;Entre 65 i 74;Si;0;29;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-15;Dona;Majors de 74;No;68;938;8;2;121;11;4
CATALUNYA;CATALUNYA;2020-09-15;Dona;Majors de 74;Si;4;328;3;0;20;0;1
CATALUNYA;CATALUNYA;2020-09-15;Dona;Menors de 15;No;104;1294;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-15;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-15;Home;Entre 15 i 64;No;446;5218;28;6;220;64;1
CATALUNYA;CATALUNYA;2020-09-15;Home;Entre 15 i 64;Si;0;28;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-15;Home;Entre 65 i 74;No;41;799;12;1;95;19;0
CATALUNYA;CATALUNYA;2020-09-15;Home;Entre 65 i 74;Si;0;19;0;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-15;Home;Majors de 74;No;31;765;12;0;126;15;2
CATALUNYA;CATALUNYA;2020-09-15;Home;Majors de 74;Si;3;110;1;0;13;0;1
CATALUNYA;CATALUNYA;2020-09-15;Home;Menors de 15;No;100;1516;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-15;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-14;Altres;N/A;--;28;185;11;0;43;9;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Entre 15 i 64;No;509;5836;13;0;99;10;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Entre 15 i 64;Si;3;49;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Entre 65 i 74;No;41;618;5;0;46;8;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Entre 65 i 74;Si;1;40;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Majors de 74;No;44;755;5;1;127;10;5
CATALUNYA;CATALUNYA;2020-09-14;Dona;Majors de 74;Si;32;577;1;0;19;0;4
CATALUNYA;CATALUNYA;2020-09-14;Dona;Menors de 15;No;69;890;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-14;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-14;Home;Entre 15 i 64;No;486;4189;23;5;223;60;0
CATALUNYA;CATALUNYA;2020-09-14;Home;Entre 15 i 64;Si;9;82;0;0;4;0;1
CATALUNYA;CATALUNYA;2020-09-14;Home;Entre 65 i 74;No;52;655;5;0;97;19;0
CATALUNYA;CATALUNYA;2020-09-14;Home;Entre 65 i 74;Si;0;49;0;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-14;Home;Majors de 74;No;29;640;20;1;121;14;3
CATALUNYA;CATALUNYA;2020-09-14;Home;Majors de 74;Si;6;208;2;0;12;0;3
CATALUNYA;CATALUNYA;2020-09-14;Home;Menors de 15;No;90;1020;2;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-14;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-13;Altres;N/A;--;5;27;5;2;38;8;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Entre 15 i 64;No;161;1332;8;3;104;12;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Entre 15 i 64;Si;1;3;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Entre 65 i 74;No;12;143;4;1;47;8;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Entre 65 i 74;Si;4;8;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Majors de 74;No;15;288;8;2;122;11;1
CATALUNYA;CATALUNYA;2020-09-13;Dona;Majors de 74;Si;27;83;1;0;19;0;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Menors de 15;No;14;326;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-13;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-13;Home;Entre 15 i 64;No;165;1095;16;4;236;63;0
CATALUNYA;CATALUNYA;2020-09-13;Home;Entre 15 i 64;Si;8;21;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-13;Home;Entre 65 i 74;No;21;199;7;1;92;22;1
CATALUNYA;CATALUNYA;2020-09-13;Home;Entre 65 i 74;Si;1;5;0;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-13;Home;Majors de 74;No;9;278;10;0;129;15;5
CATALUNYA;CATALUNYA;2020-09-13;Home;Majors de 74;Si;7;36;0;0;13;0;1
CATALUNYA;CATALUNYA;2020-09-13;Home;Menors de 15;No;19;394;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-13;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-12;Altres;N/A;--;14;77;1;1;35;7;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Entre 15 i 64;No;229;2555;16;1;94;9;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Entre 15 i 64;Si;0;13;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Entre 65 i 74;No;29;325;6;1;44;7;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Entre 65 i 74;Si;1;6;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Majors de 74;No;20;387;9;1;111;10;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Majors de 74;Si;39;206;3;0;19;0;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Menors de 15;No;35;427;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-12;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-12;Home;Entre 15 i 64;No;207;1912;13;4;224;62;1
CATALUNYA;CATALUNYA;2020-09-12;Home;Entre 15 i 64;Si;4;21;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-12;Home;Entre 65 i 74;No;20;293;3;0;89;24;0
CATALUNYA;CATALUNYA;2020-09-12;Home;Entre 65 i 74;Si;1;12;1;0;4;1;1
CATALUNYA;CATALUNYA;2020-09-12;Home;Majors de 74;No;18;328;8;1;120;17;3
CATALUNYA;CATALUNYA;2020-09-12;Home;Majors de 74;Si;11;55;1;0;13;0;0
CATALUNYA;CATALUNYA;2020-09-12;Home;Menors de 15;No;26;473;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-12;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-11;Altres;N/A;--;7;84;2;0;37;8;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Entre 15 i 64;No;205;2689;17;0;87;8;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Entre 15 i 64;Si;0;17;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Entre 65 i 74;No;14;311;2;0;41;7;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Entre 65 i 74;Si;1;7;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Majors de 74;No;14;411;11;3;102;8;1
CATALUNYA;CATALUNYA;2020-09-11;Dona;Majors de 74;Si;3;88;1;0;17;0;1
CATALUNYA;CATALUNYA;2020-09-11;Dona;Menors de 15;No;34;479;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Entre 15 i 64;No;173;1935;15;3;214;61;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Entre 15 i 64;Si;0;35;2;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Entre 65 i 74;No;10;352;8;3;89;23;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Entre 65 i 74;Si;1;7;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Majors de 74;No;22;379;9;1;121;16;5
CATALUNYA;CATALUNYA;2020-09-11;Home;Majors de 74;Si;2;29;0;0;12;0;1
CATALUNYA;CATALUNYA;2020-09-11;Home;Menors de 15;No;41;543;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-11;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-10;Altres;N/A;--;15;105;6;2;35;8;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Entre 15 i 64;No;487;7216;16;2;84;9;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Entre 15 i 64;Si;0;50;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Entre 65 i 74;No;40;755;5;0;42;7;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Entre 65 i 74;Si;0;33;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Majors de 74;No;36;874;8;0;99;7;4
CATALUNYA;CATALUNYA;2020-09-10;Dona;Majors de 74;Si;6;465;4;0;17;0;2
CATALUNYA;CATALUNYA;2020-09-10;Dona;Menors de 15;No;81;1164;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-10;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-10;Home;Entre 15 i 64;No;446;5292;29;7;207;57;0
CATALUNYA;CATALUNYA;2020-09-10;Home;Entre 15 i 64;Si;1;55;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-10;Home;Entre 65 i 74;No;37;714;4;2;85;21;2
CATALUNYA;CATALUNYA;2020-09-10;Home;Entre 65 i 74;Si;0;23;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-09-10;Home;Majors de 74;No;40;699;13;0;118;15;4
CATALUNYA;CATALUNYA;2020-09-10;Home;Majors de 74;Si;6;137;3;0;10;0;1
CATALUNYA;CATALUNYA;2020-09-10;Home;Menors de 15;No;87;1336;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-10;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-09;Altres;N/A;--;28;198;6;0;34;7;0
CATALUNYA;CATALUNYA;2020-09-09;Dona;Entre 15 i 64;No;427;6224;18;1;87;7;1
CATALUNYA;CATALUNYA;2020-09-09;Dona;Entre 15 i 64;Si;1;42;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-09;Dona;Entre 65 i 74;No;32;501;2;2;42;8;0
CATALUNYA;CATALUNYA;2020-09-09;Dona;Entre 65 i 74;Si;2;35;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-09;Dona;Majors de 74;No;31;667;7;0;106;8;1
CATALUNYA;CATALUNYA;2020-09-09;Dona;Majors de 74;Si;12;472;0;0;21;0;1
CATALUNYA;CATALUNYA;2020-09-09;Dona;Menors de 15;No;92;923;2;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-09;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-09;Home;Entre 15 i 64;No;390;4323;20;5;215;53;2
CATALUNYA;CATALUNYA;2020-09-09;Home;Entre 15 i 64;Si;1;50;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-09;Home;Entre 65 i 74;No;30;515;9;1;85;22;3
CATALUNYA;CATALUNYA;2020-09-09;Home;Entre 65 i 74;Si;0;20;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-09-09;Home;Majors de 74;No;27;542;11;4;113;17;5
CATALUNYA;CATALUNYA;2020-09-09;Home;Majors de 74;Si;4;155;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-09-09;Home;Menors de 15;No;76;981;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-09;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-08;Altres;N/A;--;23;186;8;2;30;7;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Entre 15 i 64;No;443;7319;19;1;93;6;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Entre 15 i 64;Si;0;39;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Entre 65 i 74;No;31;720;5;0;44;8;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Entre 65 i 74;Si;0;38;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Majors de 74;No;37;858;11;3;104;11;2
CATALUNYA;CATALUNYA;2020-09-08;Dona;Majors de 74;Si;10;478;0;0;24;0;1
CATALUNYA;CATALUNYA;2020-09-08;Dona;Menors de 15;No;80;964;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-09-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-08;Home;Entre 15 i 64;No;386;5248;19;5;219;55;0
CATALUNYA;CATALUNYA;2020-09-08;Home;Entre 15 i 64;Si;0;54;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-09-08;Home;Entre 65 i 74;No;37;724;10;0;88;24;1
CATALUNYA;CATALUNYA;2020-09-08;Home;Entre 65 i 74;Si;1;48;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-09-08;Home;Majors de 74;No;26;696;13;1;115;18;3
CATALUNYA;CATALUNYA;2020-09-08;Home;Majors de 74;Si;2;166;1;0;8;0;2
CATALUNYA;CATALUNYA;2020-09-08;Home;Menors de 15;No;81;1108;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-08;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-07;Altres;N/A;--;34;226;5;0;29;5;0
CATALUNYA;CATALUNYA;2020-09-07;Dona;Entre 15 i 64;No;468;5900;18;1;90;7;0
CATALUNYA;CATALUNYA;2020-09-07;Dona;Entre 15 i 64;Si;2;39;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-07;Dona;Entre 65 i 74;No;35;638;6;0;46;11;1
CATALUNYA;CATALUNYA;2020-09-07;Dona;Entre 65 i 74;Si;0;24;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-07;Dona;Majors de 74;No;30;739;12;2;94;9;3
CATALUNYA;CATALUNYA;2020-09-07;Dona;Majors de 74;Si;12;390;3;0;23;0;1
CATALUNYA;CATALUNYA;2020-09-07;Dona;Menors de 15;No;76;651;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-07;Dona;Menors de 15;Si;1;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Entre 15 i 64;No;499;4227;22;4;219;56;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Entre 15 i 64;Si;5;67;2;0;5;1;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Entre 65 i 74;No;38;615;9;2;87;26;2
CATALUNYA;CATALUNYA;2020-09-07;Home;Entre 65 i 74;Si;0;28;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Majors de 74;No;30;623;10;2;112;20;2
CATALUNYA;CATALUNYA;2020-09-07;Home;Majors de 74;Si;2;134;2;0;12;0;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Menors de 15;No;79;788;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-07;Home;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-06;Altres;N/A;--;11;25;6;0;37;5;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Entre 15 i 64;No;149;1324;11;1;95;6;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Entre 15 i 64;Si;0;8;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Entre 65 i 74;No;10;140;2;0;45;12;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Entre 65 i 74;Si;0;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Majors de 74;No;14;263;12;0;91;8;1
CATALUNYA;CATALUNYA;2020-09-06;Dona;Majors de 74;Si;4;74;3;0;19;0;4
CATALUNYA;CATALUNYA;2020-09-06;Dona;Menors de 15;No;7;226;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-06;Dona;Menors de 15;Si;0;0;0;0;0;0;0
